Gasto,Ingreso,Nivel de Riesgo
850,3014,Alerta
615,1301,Crítico
1683,4429,Crítico
82,4133,Aceptable
1750,4915,Crítico
1185,3128,Crítico
1008,1613,Crítico
584,4161,Aceptable
1210,3193,Crítico
1202,3406,Crítico
843,2113,Crítico
1057,1612,Crítico
1355,1590,Crítico
1276,1707,Crítico
1185,4500,Alerta
1001,3609,Alerta
1484,1434,Crítico
1732,1403,Crítico
758,1570,Crítico
801,1468,Crítico
1061,3274,Alerta
619,2980,Alerta
1718,4006,Crítico
1746,3776,Crítico
530,3370,Aceptable
1498,3637,Crítico
70,4916,Aceptable
53,1520,Aceptable
73,2039,Aceptable
1271,4286,Alerta
930,2141,Crítico
319,4134,Aceptable
1730,2720,Crítico
1155,1125,Crítico
502,1480,Alerta
1687,1895,Crítico
152,1171,Aceptable
1232,4501,Alerta
862,2522,Alerta
666,2138,Alerta
109,1747,Aceptable
1416,3666,Crítico
986,4806,Alerta
1485,2348,Crítico
1636,4342,Crítico
427,2985,Aceptable
367,3938,Aceptable
1229,1508,Crítico
235,2482,Aceptable
34,2098,Aceptable
1123,3578,Alerta
1188,3188,Crítico
1,1288,Aceptable
894,1083,Crítico
1786,3911,Crítico
50,3842,Aceptable
1011,2551,Crítico
741,2367,Alerta
315,3589,Aceptable
462,2813,Aceptable
278,2112,Aceptable
1498,1900,Crítico
1261,3702,Alerta
1210,2890,Crítico
1322,2394,Crítico
18,3421,Aceptable
260,3471,Aceptable
163,2660,Aceptable
1068,2110,Crítico
174,3198,Aceptable
90,4269,Aceptable
1055,2248,Crítico
716,2284,Alerta
1669,4089,Crítico
269,2641,Aceptable
759,4977,Aceptable
1756,3151,Crítico
570,2985,Aceptable
749,4918,Aceptable
84,3354,Aceptable
120,4476,Aceptable
706,1361,Crítico
1465,2852,Crítico
1776,4859,Crítico
397,4307,Aceptable
654,1986,Alerta
978,1549,Crítico
328,3112,Aceptable
1531,4814,Alerta
1006,4083,Alerta
861,4059,Alerta
81,2724,Aceptable
1143,3977,Alerta
1744,4299,Crítico
725,4177,Aceptable
646,4925,Aceptable
502,3001,Aceptable
651,2164,Alerta
203,4374,Aceptable
1542,1401,Crítico
1111,2358,Crítico
1331,4175,Alerta
93,1181,Aceptable
1404,2101,Crítico
639,4426,Aceptable
642,1070,Crítico
276,4690,Aceptable
506,4456,Aceptable
1054,3219,Alerta
101,4271,Aceptable
1467,4759,Alerta
613,2183,Alerta
1291,3671,Crítico
293,3730,Aceptable
690,3145,Alerta
1507,3999,Crítico
977,4440,Alerta
1418,4365,Alerta
199,2976,Aceptable
1495,3044,Crítico
616,3362,Aceptable
1162,1047,Crítico
1261,2836,Crítico
1285,3394,Crítico
1003,1256,Crítico
1197,2896,Crítico
388,1798,Alerta
1554,4743,Alerta
1447,1163,Crítico
1063,3983,Alerta
412,2437,Aceptable
128,4184,Aceptable
22,2433,Aceptable
1526,1221,Crítico
1280,1291,Crítico
83,2088,Aceptable
116,4673,Aceptable
1190,1287,Crítico
360,2882,Aceptable
1230,1213,Crítico
1327,3944,Alerta
792,4698,Aceptable
1078,2248,Crítico
1658,1194,Crítico
429,1309,Alerta
730,2432,Alerta
1360,3965,Alerta
1277,4246,Alerta
371,4149,Aceptable
993,1178,Crítico
1052,4015,Alerta
66,4176,Aceptable
215,2186,Aceptable
1799,2464,Crítico
947,3989,Alerta
1009,4833,Alerta
833,2055,Crítico
1755,4227,Crítico
538,1936,Alerta
982,2747,Crítico
1351,3539,Crítico
1352,2695,Crítico
1305,3091,Crítico
1702,3593,Crítico
18,2556,Aceptable
1293,4742,Alerta
1393,1516,Crítico
363,3068,Aceptable
845,2674,Alerta
1539,2636,Crítico
469,3132,Aceptable
985,2371,Crítico
343,1199,Alerta
918,4380,Alerta
1577,1696,Crítico
751,3027,Alerta
788,3809,Alerta
620,2389,Alerta
369,1614,Alerta
952,4878,Aceptable
383,2423,Aceptable
336,2602,Aceptable
1761,1286,Crítico
1604,3968,Crítico
440,4362,Aceptable
1483,4508,Alerta
1447,4983,Alerta
1440,1941,Crítico
802,2605,Alerta
582,1581,Crítico
401,2502,Aceptable
771,4446,Aceptable
985,3765,Alerta
1503,3485,Crítico
417,1891,Alerta
7,3733,Aceptable
888,1737,Crítico
1793,4280,Crítico
285,3343,Aceptable
666,4979,Aceptable
1765,4635,Crítico
1152,4606,Alerta
176,2894,Aceptable
1448,3935,Crítico
751,1826,Crítico
93,1984,Aceptable
991,1096,Crítico
1194,1719,Crítico
808,3604,Alerta
675,2194,Alerta
42,4992,Aceptable
2,3565,Aceptable
1487,4024,Crítico
1071,1719,Crítico
1691,3545,Crítico
1005,1371,Crítico
1243,1281,Crítico
695,3069,Alerta
991,2115,Crítico
1000,1647,Crítico
1099,4898,Alerta
471,1894,Alerta
1679,1204,Crítico
555,3777,Aceptable
103,1624,Aceptable
1380,2384,Crítico
625,4396,Aceptable
253,2517,Aceptable
850,2861,Alerta
742,4721,Aceptable
1596,3607,Crítico
155,3267,Aceptable
185,3597,Aceptable
1522,3552,Crítico
1708,1656,Crítico
71,3969,Aceptable
1003,3527,Alerta
58,1421,Aceptable
1091,3553,Alerta
793,1172,Crítico
590,2528,Alerta
611,1568,Crítico
655,2327,Alerta
662,1244,Crítico
1479,3455,Crítico
903,1116,Crítico
1446,1863,Crítico
1166,1598,Crítico
1504,1116,Crítico
625,2856,Alerta
390,1548,Alerta
297,1117,Alerta
1248,4091,Alerta
491,1204,Crítico
735,3356,Alerta
1638,1111,Crítico
242,4241,Aceptable
1543,2349,Crítico
915,1700,Crítico
573,1247,Crítico
1747,4279,Crítico
875,3290,Alerta
1603,1482,Crítico
41,4367,Aceptable
1208,2553,Crítico
773,3772,Alerta
598,1523,Crítico
306,4232,Aceptable
1771,4119,Crítico
483,1303,Crítico
709,3658,Aceptable
1680,3952,Crítico
1666,1197,Crítico
1349,4243,Alerta
618,4120,Aceptable
1158,1195,Crítico
1112,1680,Crítico
1742,1316,Crítico
843,4412,Aceptable
597,3357,Aceptable
1708,3018,Crítico
1643,4055,Crítico
1196,3888,Alerta
1403,4479,Alerta
1537,3544,Crítico
1577,4602,Alerta
334,2525,Aceptable
366,4878,Aceptable
1373,4014,Alerta
610,3778,Aceptable
1116,1578,Crítico
1133,3322,Alerta
1589,4433,Crítico
1005,1958,Crítico
761,2562,Alerta
597,3255,Aceptable
888,3259,Alerta
29,1446,Aceptable
612,4686,Aceptable
101,4799,Aceptable
1116,3821,Alerta
366,2926,Aceptable
1012,1412,Crítico
708,1413,Crítico
115,3935,Aceptable
1157,2090,Crítico
1090,3672,Alerta
926,4017,Alerta
944,3054,Alerta
1550,2485,Crítico
702,2739,Alerta
1215,1274,Crítico
962,2818,Alerta
1337,4720,Alerta
221,4012,Aceptable
631,3164,Aceptable
398,3614,Aceptable
475,3324,Aceptable
754,2084,Crítico
568,3952,Aceptable
1509,2202,Crítico
1112,4697,Alerta
879,1944,Crítico
1788,1448,Crítico
1077,3385,Alerta
1472,2764,Crítico
233,1425,Aceptable
1101,2556,Crítico
985,4654,Alerta
1757,3429,Crítico
34,1559,Aceptable
245,3724,Aceptable
109,3658,Aceptable
512,4236,Aceptable
1428,4491,Alerta
786,1101,Crítico
399,3867,Aceptable
258,3576,Aceptable
120,2591,Aceptable
66,1178,Aceptable
1209,3264,Crítico
314,2243,Aceptable
1174,1894,Crítico
1751,4317,Crítico
883,4496,Aceptable
1284,2377,Crítico
1481,3901,Crítico
1539,1913,Crítico
706,1268,Crítico
859,4449,Aceptable
388,1545,Alerta
1612,1072,Crítico
1736,2938,Crítico
1111,4135,Alerta
1338,1524,Crítico
1592,2160,Crítico
1229,4175,Alerta
1106,1370,Crítico
1761,3713,Crítico
622,2973,Alerta
1666,2125,Crítico
1160,3447,Alerta
1397,3726,Crítico
1730,1579,Crítico
1080,2444,Crítico
1577,3473,Crítico
929,3768,Alerta
511,1671,Alerta
460,1971,Alerta
1133,1562,Crítico
1305,1681,Crítico
231,1380,Aceptable
823,3719,Alerta
564,2392,Alerta
1278,4995,Alerta
800,3881,Alerta
699,1313,Crítico
258,4122,Aceptable
1656,2431,Crítico
1610,3910,Crítico
1346,2075,Crítico
794,2147,Crítico
373,1519,Alerta
1253,1082,Crítico
1755,3981,Crítico
1353,3312,Crítico
1449,1975,Crítico
435,1623,Alerta
936,1789,Crítico
649,3190,Alerta
1451,2786,Crítico
114,1580,Aceptable
419,3086,Aceptable
893,4966,Aceptable
838,4424,Aceptable
333,1646,Alerta
831,3648,Alerta
1322,2191,Crítico
39,2244,Aceptable
46,1095,Aceptable
1285,4987,Alerta
1467,4681,Alerta
1595,2406,Crítico
1090,1142,Crítico
1030,4457,Alerta
1172,4293,Alerta
907,2783,Alerta
1522,2664,Crítico
366,1814,Alerta
1209,1737,Crítico
1513,2425,Crítico
1576,1433,Crítico
428,1515,Alerta
140,4495,Aceptable
880,1673,Crítico
1692,3644,Crítico
1443,3101,Crítico
156,2930,Aceptable
1055,3327,Alerta
544,1591,Alerta
692,1376,Crítico
381,3620,Aceptable
285,1364,Alerta
1750,4929,Crítico
186,3897,Aceptable
215,3372,Aceptable
1436,3623,Crítico
1349,4272,Alerta
919,4035,Alerta
1705,4516,Crítico
1746,4496,Crítico
256,1742,Aceptable
1646,2884,Crítico
1075,2556,Crítico
1268,2389,Crítico
400,3916,Aceptable
73,1201,Aceptable
1686,4201,Crítico
1,1924,Aceptable
1571,2556,Crítico
1576,4554,Alerta
496,2461,Alerta
302,4547,Aceptable
1048,4452,Alerta
1419,4580,Alerta
940,1667,Crítico
1275,1139,Crítico
574,2099,Alerta
1037,4166,Alerta
1607,1926,Crítico
716,4379,Aceptable
1056,3768,Alerta
58,4689,Aceptable
1553,1876,Crítico
172,1289,Aceptable
20,4741,Aceptable
81,2361,Aceptable
13,2967,Aceptable
926,2989,Alerta
496,4946,Aceptable
77,4793,Aceptable
1222,4547,Alerta
1227,4283,Alerta
1535,1673,Crítico
1634,4084,Crítico
872,2986,Alerta
479,4193,Aceptable
536,4980,Aceptable
135,1405,Aceptable
761,2125,Crítico
1695,4170,Crítico
472,4063,Aceptable
1612,2015,Crítico
1747,1346,Crítico
657,4460,Aceptable
1033,3187,Alerta
1184,2157,Crítico
191,1104,Aceptable
1246,3260,Crítico
361,1093,Alerta
363,4246,Aceptable
1498,2331,Crítico
1214,3606,Alerta
414,4835,Aceptable
1363,2232,Crítico
1344,2939,Crítico
297,4183,Aceptable
692,1659,Crítico
1668,2630,Crítico
1423,3563,Crítico
118,4921,Aceptable
354,3448,Aceptable
385,2684,Aceptable
1119,2450,Crítico
1119,2434,Crítico
624,4766,Aceptable
1380,3542,Crítico
26,2186,Aceptable
539,1431,Crítico
208,1370,Aceptable
1201,4386,Alerta
183,2423,Aceptable
100,1286,Aceptable
1270,2204,Crítico
461,1609,Alerta
1638,3631,Crítico
1623,2923,Crítico
1725,2572,Crítico
1681,3439,Crítico
47,3317,Aceptable
1492,1421,Crítico
238,3128,Aceptable
998,4388,Alerta
1740,1768,Crítico
624,1852,Alerta
343,3650,Aceptable
711,4330,Aceptable
898,4680,Aceptable
970,4202,Alerta
1782,2328,Crítico
810,2997,Alerta
276,4405,Aceptable
514,4904,Aceptable
937,3118,Alerta
675,2814,Alerta
1171,1378,Crítico
709,3953,Aceptable
233,3803,Aceptable
846,4979,Aceptable
434,4183,Aceptable
1385,2800,Crítico
107,4044,Aceptable
978,2746,Crítico
183,3867,Aceptable
1454,4766,Alerta
126,1469,Aceptable
943,3774,Alerta
816,2622,Alerta
276,1361,Alerta
1640,1551,Crítico
775,2457,Alerta
238,3848,Aceptable
1477,1811,Crítico
418,1321,Alerta
793,4768,Aceptable
1748,4497,Crítico
86,4174,Aceptable
754,3832,Aceptable
601,3896,Aceptable
40,4726,Aceptable
1177,3448,Alerta
858,4639,Aceptable
1188,3217,Crítico
145,3888,Aceptable
1568,3599,Crítico
1481,4215,Crítico
1204,3999,Alerta
336,1386,Alerta
429,1549,Alerta
1302,4719,Alerta
1085,4542,Alerta
620,2219,Alerta
741,1069,Crítico
603,4064,Aceptable
1157,4489,Alerta
397,4727,Aceptable
27,4909,Aceptable
819,2083,Crítico
358,4146,Aceptable
1018,4766,Alerta
815,1239,Crítico
856,4545,Aceptable
851,2775,Alerta
250,4459,Aceptable
794,4423,Aceptable
438,1028,Crítico
1324,4582,Alerta
686,1852,Crítico
466,1170,Crítico
1800,3133,Crítico
343,4030,Aceptable
1585,3383,Crítico
75,3617,Aceptable
1109,2075,Crítico
1749,1584,Crítico
868,4670,Aceptable
339,2601,Aceptable
1401,4680,Alerta
724,1966,Crítico
766,3967,Aceptable
1684,4814,Alerta
234,3691,Aceptable
1059,3273,Alerta
286,4405,Aceptable
532,3828,Aceptable
476,3822,Aceptable
833,2025,Crítico
452,2872,Aceptable
1641,1196,Crítico
490,1550,Alerta
406,2220,Aceptable
1042,1442,Crítico
529,2935,Aceptable
1440,4215,Alerta
837,3943,Alerta
481,1163,Crítico
950,2764,Alerta
399,1017,Crítico
1071,1253,Crítico
782,2582,Alerta
1188,2060,Crítico
421,1192,Crítico
69,1635,Aceptable
1799,3082,Crítico
1707,1973,Crítico
1793,1875,Crítico
813,1742,Crítico
45,2048,Aceptable
203,1857,Aceptable
1791,1171,Crítico
1475,2400,Crítico
981,3291,Alerta
246,4914,Aceptable
1650,4308,Crítico
882,3391,Alerta
910,4330,Alerta
33,4725,Aceptable
1628,2223,Crítico
1664,2248,Crítico
1169,3823,Alerta
1438,3663,Crítico
1323,4129,Alerta
1628,1867,Crítico
131,1082,Aceptable
338,2363,Aceptable
1354,2236,Crítico
915,1844,Crítico
43,3242,Aceptable
1529,4432,Alerta
853,1596,Crítico
245,4673,Aceptable
1489,4551,Alerta
1487,3512,Crítico
1246,2366,Crítico
1597,4108,Crítico
936,1476,Crítico
948,4760,Aceptable
1299,3076,Crítico
1250,1901,Crítico
725,1230,Crítico
878,2013,Crítico
543,2337,Alerta
669,2987,Alerta
862,4080,Alerta
799,4321,Aceptable
1402,4831,Alerta
1565,2416,Crítico
1495,4936,Alerta
1584,1468,Crítico
568,3792,Aceptable
1265,1249,Crítico
1490,4849,Alerta
314,1767,Aceptable
1266,2933,Crítico
1660,3734,Crítico
1618,2252,Crítico
1105,3901,Alerta
1085,3911,Alerta
829,1614,Crítico
1201,4087,Alerta
393,3936,Aceptable
604,3279,Aceptable
342,1835,Aceptable
362,4860,Aceptable
150,2869,Aceptable
552,3374,Aceptable
1062,2409,Crítico
191,1509,Aceptable
1029,2380,Crítico
390,3327,Aceptable
183,1603,Aceptable
959,4635,Alerta
1503,1882,Crítico
1516,2026,Crítico
1106,2999,Crítico
198,1691,Aceptable
161,4852,Aceptable
1450,4613,Alerta
794,3825,Alerta
1418,3476,Crítico
1593,4209,Crítico
1333,4654,Alerta
1576,2535,Crítico
77,2410,Aceptable
1635,2888,Crítico
325,1124,Alerta
670,2014,Alerta
442,1321,Alerta
585,3296,Aceptable
901,3229,Alerta
1329,3744,Crítico
1646,3855,Crítico
962,2459,Crítico
639,4448,Aceptable
1176,4096,Alerta
983,3976,Alerta
1102,1421,Crítico
912,2485,Crítico
731,2951,Alerta
26,4204,Aceptable
804,1730,Crítico
1087,1133,Crítico
728,2364,Alerta
1488,3552,Crítico
793,3474,Alerta
776,1282,Crítico
407,4707,Aceptable
1136,3369,Alerta
1382,4677,Alerta
510,3295,Aceptable
1105,4420,Alerta
872,3052,Alerta
12,2873,Aceptable
916,4076,Alerta
1542,1985,Crítico
1245,2556,Crítico
863,1344,Crítico
852,4572,Aceptable
1075,3954,Alerta
435,3441,Aceptable
1184,3420,Alerta
57,4177,Aceptable
1566,3088,Crítico
1445,2625,Crítico
879,1286,Crítico
1376,3881,Crítico
1745,1805,Crítico
537,3607,Aceptable
831,2172,Crítico
234,1312,Aceptable
167,2993,Aceptable
673,4657,Aceptable
1418,2798,Crítico
1026,4749,Alerta
485,3429,Aceptable
388,3188,Aceptable
324,3629,Aceptable
772,3756,Alerta
1166,4994,Alerta
1539,4183,Crítico
1352,4547,Alerta
1558,1814,Crítico
528,2060,Alerta
110,3873,Aceptable
594,3752,Aceptable
624,3159,Aceptable
292,1959,Aceptable
1116,2145,Crítico
867,2403,Crítico
1412,1683,Crítico
10,2764,Aceptable
662,3305,Alerta
1063,1670,Crítico
285,3782,Aceptable
120,4834,Aceptable
1116,4434,Alerta
1162,3638,Alerta
70,1608,Aceptable
728,3383,Alerta
834,3989,Alerta
1055,4348,Alerta
1005,3035,Alerta
1387,1010,Crítico
1497,2374,Crítico
93,4660,Aceptable
717,4176,Aceptable
1375,4314,Alerta
1461,2108,Crítico
1611,3849,Crítico
23,1566,Aceptable
1309,2518,Crítico
650,1337,Crítico
601,1877,Alerta
75,2621,Aceptable
300,2644,Aceptable
676,3835,Aceptable
52,1181,Aceptable
688,1668,Crítico
301,1599,Aceptable
1535,2333,Crítico
1544,3914,Crítico
1333,3898,Alerta
1399,4146,Alerta
481,2753,Aceptable
1719,2716,Crítico
1325,3303,Crítico
253,3670,Aceptable
1358,4661,Alerta
588,2100,Alerta
822,2317,Crítico
77,3908,Aceptable
1035,4247,Alerta
1437,1820,Crítico
241,1797,Aceptable
1342,1300,Crítico
1277,3148,Crítico
1333,2099,Crítico
667,4220,Aceptable
1638,4530,Crítico
705,3567,Aceptable
255,2017,Aceptable
1669,1116,Crítico
336,1936,Aceptable
253,3616,Aceptable
1649,1562,Crítico
1318,2739,Crítico
1162,3819,Alerta
738,3413,Alerta
608,4094,Aceptable
150,2226,Aceptable
1618,1007,Crítico
102,4823,Aceptable
1632,1173,Crítico
610,4363,Aceptable
1577,4696,Alerta
420,3429,Aceptable
23,4208,Aceptable
938,1985,Crítico
372,2441,Aceptable
1131,1546,Crítico
1359,3503,Crítico
845,4798,Aceptable
1666,4224,Crítico
353,2236,Aceptable
582,4735,Aceptable
912,4868,Aceptable
1610,1253,Crítico
1339,3202,Crítico
1301,4301,Alerta
1031,3802,Alerta
329,2423,Aceptable
1324,2000,Crítico
1129,2232,Crítico
571,3881,Aceptable
244,3880,Aceptable
809,3149,Alerta
840,1600,Crítico
1554,3146,Crítico
179,2965,Aceptable
1167,3535,Alerta
1298,4178,Alerta
1236,4161,Alerta
556,2438,Alerta
650,3650,Aceptable
1324,4602,Alerta
377,4005,Aceptable
588,3680,Aceptable
666,3525,Aceptable
1377,4693,Alerta
1530,2279,Crítico
1749,1004,Crítico
1557,4396,Crítico
853,3972,Alerta
1720,3094,Crítico
722,2847,Alerta
4,2181,Aceptable
16,2899,Aceptable
768,1223,Crítico
518,3689,Aceptable
680,3109,Alerta
6,4293,Aceptable
30,3405,Aceptable
624,4265,Aceptable
1050,4058,Alerta
759,1520,Crítico
542,3583,Aceptable
611,2694,Alerta
1403,1892,Crítico
540,2309,Alerta
733,4749,Aceptable
84,1533,Aceptable
1675,4303,Crítico
319,3443,Aceptable
1247,4007,Alerta
53,2483,Aceptable
393,2807,Aceptable
682,1052,Crítico
205,2296,Aceptable
50,4488,Aceptable
313,3881,Aceptable
526,3905,Aceptable
1506,4907,Alerta
702,1127,Crítico
380,1347,Alerta
408,1502,Alerta
1138,3868,Alerta
467,2033,Alerta
346,2521,Aceptable
1759,4312,Crítico
623,2485,Alerta
1274,4898,Alerta
35,3346,Aceptable
343,2535,Aceptable
1608,2912,Crítico
1477,1217,Crítico
730,1673,Crítico
984,3931,Alerta
272,3133,Aceptable
623,2962,Alerta
1156,2990,Crítico
1137,4658,Alerta
1049,1843,Crítico
757,2944,Alerta
174,1785,Aceptable
1616,3347,Crítico
1617,2978,Crítico
217,1486,Aceptable
1134,3897,Alerta
1686,1540,Crítico
97,4081,Aceptable
869,4115,Alerta
22,3417,Aceptable
1215,4313,Alerta
942,3969,Alerta
1181,2284,Crítico
1227,2984,Crítico
1720,4071,Crítico
1381,3574,Crítico
884,1840,Crítico
914,1184,Crítico
1151,3949,Alerta
371,4808,Aceptable
1242,1497,Crítico
1044,2979,Crítico
857,3896,Alerta
1011,2311,Crítico
287,1378,Alerta
97,4581,Aceptable
1532,4315,Crítico
613,4512,Aceptable
116,4946,Aceptable
1278,1750,Crítico
1398,2988,Crítico
608,2582,Alerta
1113,2370,Crítico
121,1851,Aceptable
235,3539,Aceptable
368,3662,Aceptable
503,2709,Aceptable
987,4260,Alerta
126,2790,Aceptable
841,4039,Alerta
1639,4487,Crítico
611,1463,Crítico
89,3744,Aceptable
1753,4416,Crítico
1427,2958,Crítico
1796,3941,Crítico
836,3905,Alerta
1016,2445,Crítico
1452,3190,Crítico
172,2639,Aceptable
239,2790,Aceptable
1004,2917,Alerta
1214,4581,Alerta
1400,2257,Crítico
1538,1457,Crítico
463,2899,Aceptable
317,2832,Aceptable
938,2382,Crítico
1786,2115,Crítico
730,2872,Alerta
315,1521,Alerta
54,2334,Aceptable
406,2684,Aceptable
986,4054,Alerta
1107,3681,Alerta
215,3876,Aceptable
638,1866,Alerta
16,3878,Aceptable
1525,1352,Crítico
980,2673,Crítico
649,2956,Alerta
1050,3542,Alerta
316,1989,Aceptable
1706,2830,Crítico
765,1900,Crítico
1359,1893,Crítico
870,1642,Crítico
697,2368,Alerta
1528,4360,Crítico
365,4660,Aceptable
97,3605,Aceptable
630,2856,Alerta
1731,1065,Crítico
1473,1871,Crítico
1766,3939,Crítico
946,2708,Alerta
416,3954,Aceptable
421,3016,Aceptable
63,3294,Aceptable
1560,1059,Crítico
1568,4594,Alerta
368,4859,Aceptable
641,4091,Aceptable
1540,2591,Crítico
1240,1905,Crítico
1346,1837,Crítico
1374,2163,Crítico
595,1336,Crítico
821,3051,Alerta
214,1218,Aceptable
9,2206,Aceptable
1672,3700,Crítico
1042,2542,Crítico
184,1548,Aceptable
574,1018,Crítico
243,4324,Aceptable
1704,3825,Crítico
989,2671,Crítico
1374,2179,Crítico
1650,1608,Crítico
322,1237,Alerta
710,1543,Crítico
654,4248,Aceptable
716,2962,Alerta
986,2349,Crítico
712,1870,Crítico
670,2813,Alerta
548,3761,Aceptable
849,2494,Alerta
1120,3023,Crítico
658,4514,Aceptable
1185,4443,Alerta
1382,3406,Crítico
31,3403,Aceptable
108,2926,Aceptable
924,2263,Crítico
712,1887,Crítico
146,4498,Aceptable
530,4608,Aceptable
1769,2238,Crítico
167,1665,Aceptable
1416,2377,Crítico
1655,1441,Crítico
151,3439,Aceptable
1206,3544,Alerta
1395,3433,Crítico
1719,2970,Crítico
1006,1833,Crítico
671,2615,Alerta
35,4960,Aceptable
1523,3760,Crítico
935,4290,Alerta
1345,4846,Alerta
168,2365,Aceptable
912,2316,Crítico
1735,3848,Crítico
874,1124,Crítico
1111,3692,Alerta
1063,3746,Alerta
1484,4439,Alerta
1564,4999,Alerta
39,1210,Aceptable
1773,2523,Crítico
1109,4593,Alerta
339,2162,Aceptable
375,3131,Aceptable
1130,2651,Crítico
1277,1420,Crítico
21,3580,Aceptable
1704,1679,Crítico
1527,2353,Crítico
315,4804,Aceptable
531,1525,Alerta
1279,1723,Crítico
351,4659,Aceptable
1488,3913,Crítico
1311,1801,Crítico
400,3008,Aceptable
938,4017,Alerta
109,2488,Aceptable
612,3138,Aceptable
1115,4100,Alerta
250,2919,Aceptable
1199,2644,Crítico
474,3815,Aceptable
1547,4019,Crítico
1681,1457,Crítico
1342,1309,Crítico
168,2816,Aceptable
339,2659,Aceptable
411,4297,Aceptable
958,4361,Alerta
1056,1527,Crítico
1520,1182,Crítico
1265,4808,Alerta
1597,2197,Crítico
158,4299,Aceptable
1377,2524,Crítico
829,2243,Crítico
1158,2861,Crítico
1749,1263,Crítico
1087,4574,Alerta
818,1449,Crítico
243,1270,Aceptable
133,1853,Aceptable
1487,2904,Crítico
1776,3746,Crítico
10,1069,Aceptable
1093,4321,Alerta
1341,4210,Alerta
1713,1972,Crítico
762,1074,Crítico
1262,2686,Crítico
825,2431,Alerta
1021,1550,Crítico
369,3625,Aceptable
1468,4689,Alerta
942,2328,Crítico
374,2693,Aceptable
716,4908,Aceptable
1780,4383,Crítico
200,2951,Aceptable
549,1182,Crítico
1045,2289,Crítico
1038,3125,Alerta
1057,4684,Alerta
730,2615,Alerta
203,2783,Aceptable
138,1268,Aceptable
1630,1486,Crítico
843,3646,Alerta
450,4879,Aceptable
276,3130,Aceptable
511,4587,Aceptable
1781,2038,Crítico
848,4352,Aceptable
1730,2557,Crítico
302,2492,Aceptable
1123,1602,Crítico
644,4746,Aceptable
1484,4512,Alerta
101,3613,Aceptable
1187,1017,Crítico
1103,3434,Alerta
1579,2796,Crítico
678,3155,Alerta
874,1733,Crítico
192,2784,Aceptable
1227,3947,Alerta
147,3130,Aceptable
669,2162,Alerta
989,2600,Crítico
1196,1364,Crítico
1274,4488,Alerta
1119,1234,Crítico
819,1604,Crítico
694,3949,Aceptable
208,1581,Aceptable
828,4919,Aceptable
1155,2890,Crítico
143,3271,Aceptable
931,2686,Alerta
1718,4754,Crítico
1131,4909,Alerta
762,3738,Alerta
135,3301,Aceptable
683,3077,Alerta
15,4288,Aceptable
673,4259,Aceptable
1204,3992,Alerta
1756,4211,Crítico
1244,1370,Crítico
1354,1742,Crítico
1795,1545,Crítico
45,2562,Aceptable
1388,1168,Crítico
1077,2809,Crítico
