Gasto,Ingreso,Nivel de Riesgo
1507,4997,Aceptable
1615,2729,Crítico
2274,2351,Crítico
1562,3381,Alerta
1019,4131,Aceptable
547,4092,Aceptable
1180,1619,Crítico
4,1332,Aceptable
2154,3790,Crítico
82,3098,Aceptable
492,3474,Aceptable
1345,4864,Aceptable
993,3762,Aceptable
687,1897,Alerta
2361,2427,Crítico
1220,1946,Crítico
1666,4572,Alerta
2341,3312,Crítico
2367,2777,Crítico
1461,4286,Aceptable
246,2995,Aceptable
929,4225,Aceptable
1221,3256,Alerta
1025,4868,Aceptable
2061,3287,Crítico
1529,1649,Crítico
2133,4509,Alerta
1629,1205,Crítico
1405,2847,Alerta
225,1692,Aceptable
181,4829,Aceptable
2114,1312,Crítico
2069,3269,Crítico
1455,1951,Crítico
911,4298,Aceptable
2115,2981,Crítico
1907,4542,Alerta
2321,4303,Crítico
2210,3301,Crítico
512,2249,Aceptable
873,2539,Aceptable
503,1784,Aceptable
159,3841,Aceptable
1044,3491,Aceptable
626,1249,Crítico
1408,2082,Crítico
172,3529,Aceptable
663,4928,Aceptable
368,4375,Aceptable
1907,1763,Crítico
2313,1282,Crítico
637,3627,Aceptable
1640,1814,Crítico
228,2852,Aceptable
1820,4796,Alerta
2338,4887,Alerta
166,4852,Aceptable
1031,4610,Aceptable
134,1442,Aceptable
529,2298,Aceptable
2173,2702,Crítico
779,4287,Aceptable
600,2067,Aceptable
1034,4356,Aceptable
1444,1151,Crítico
2421,3604,Crítico
1376,1519,Crítico
1274,2609,Alerta
663,3091,Aceptable
1251,3982,Aceptable
1446,2055,Crítico
1728,4302,Alerta
640,2705,Aceptable
1703,1199,Crítico
888,1375,Crítico
1445,4093,Alerta
821,2874,Aceptable
1573,3113,Crítico
2347,3069,Crítico
1416,1183,Crítico
323,3833,Aceptable
2368,4821,Alerta
114,4028,Aceptable
2433,2686,Crítico
943,1141,Crítico
2268,2625,Crítico
1624,3062,Crítico
472,4295,Aceptable
1760,1995,Crítico
2166,3835,Crítico
430,3761,Aceptable
778,4541,Aceptable
694,1740,Alerta
1240,2182,Crítico
1591,1039,Crítico
2080,4044,Crítico
1242,4807,Aceptable
1264,2163,Crítico
1428,4250,Aceptable
720,4961,Aceptable
529,4089,Aceptable
294,3910,Aceptable
945,1819,Crítico
2294,4174,Crítico
261,4737,Aceptable
2109,4717,Alerta
341,2437,Aceptable
210,1146,Aceptable
1182,4013,Aceptable
1266,2565,Alerta
2448,3814,Crítico
2275,2595,Crítico
22,1545,Aceptable
2391,3997,Crítico
2096,2388,Crítico
1254,4643,Aceptable
1678,3850,Alerta
52,2842,Aceptable
1229,2872,Alerta
1433,1153,Crítico
417,4436,Aceptable
2073,4497,Alerta
1843,2075,Crítico
1536,1506,Crítico
2250,1714,Crítico
1992,4879,Alerta
886,1323,Crítico
1161,3614,Aceptable
351,3469,Aceptable
1848,1824,Crítico
712,2800,Aceptable
1044,1656,Crítico
2284,4311,Crítico
2457,3393,Crítico
2288,1880,Crítico
1498,1093,Crítico
578,1690,Aceptable
648,3433,Aceptable
2176,2697,Crítico
1781,3673,Alerta
1106,1592,Crítico
223,3444,Aceptable
913,1794,Crítico
353,1510,Aceptable
2226,3532,Crítico
1201,2009,Crítico
1652,2538,Crítico
1861,4565,Alerta
1351,1005,Crítico
569,3877,Aceptable
1873,3281,Crítico
691,3381,Aceptable
1633,3630,Alerta
1114,2119,Crítico
710,3298,Aceptable
2099,1764,Crítico
1438,1221,Crítico
735,2493,Aceptable
39,4941,Aceptable
1006,1226,Crítico
2327,4394,Crítico
2278,4793,Alerta
2152,4490,Alerta
978,4855,Aceptable
1868,3024,Crítico
2456,2137,Crítico
1276,3075,Alerta
1729,1965,Crítico
2389,1248,Crítico
152,4538,Aceptable
1418,3157,Alerta
1024,1241,Crítico
51,4250,Aceptable
143,4885,Aceptable
2467,2824,Crítico
563,3696,Aceptable
999,4811,Aceptable
718,4737,Aceptable
2226,3516,Crítico
2025,2090,Crítico
1630,1728,Crítico
2225,3035,Crítico
2077,2956,Crítico
1627,1891,Crítico
705,2692,Aceptable
92,3018,Aceptable
712,1917,Alerta
1697,2965,Crítico
1888,4042,Alerta
1925,1878,Crítico
1104,1885,Crítico
267,4906,Aceptable
51,1143,Aceptable
2254,3209,Crítico
1967,4142,Alerta
1045,3877,Aceptable
1433,4344,Aceptable
411,2445,Aceptable
1694,3196,Crítico
2474,3829,Crítico
459,4915,Aceptable
1533,4206,Alerta
513,1055,Alerta
378,3467,Aceptable
1796,3162,Crítico
1902,4627,Alerta
2251,1317,Crítico
1476,3138,Alerta
1108,1043,Crítico
2125,2453,Crítico
2403,3558,Crítico
2093,1094,Crítico
445,3228,Aceptable
2187,2131,Crítico
615,3536,Aceptable
1550,2740,Crítico
679,2910,Aceptable
2371,1423,Crítico
69,1104,Aceptable
1236,1847,Crítico
417,2296,Aceptable
506,3246,Aceptable
2226,1667,Crítico
264,2483,Aceptable
750,1974,Alerta
2474,1172,Crítico
1224,4506,Aceptable
724,4379,Aceptable
350,4040,Aceptable
1974,2056,Crítico
1290,1024,Crítico
215,1038,Aceptable
2260,2009,Crítico
593,3540,Aceptable
993,4321,Aceptable
2288,1016,Crítico
311,2559,Aceptable
1354,1358,Crítico
1564,1663,Crítico
1699,4323,Alerta
560,4719,Aceptable
69,2573,Aceptable
646,4954,Aceptable
1779,2837,Crítico
963,4805,Aceptable
335,4377,Aceptable
1812,4715,Alerta
2147,4835,Alerta
1321,1913,Crítico
130,4869,Aceptable
2104,1574,Crítico
1974,3439,Crítico
109,3173,Aceptable
2228,2295,Crítico
252,3616,Aceptable
1144,3371,Aceptable
1302,4855,Aceptable
2110,4022,Crítico
1438,2511,Crítico
1151,2960,Alerta
407,4119,Aceptable
2035,4101,Alerta
214,4232,Aceptable
2240,1525,Crítico
212,2282,Aceptable
555,2672,Aceptable
842,4758,Aceptable
2299,1463,Crítico
1765,2538,Crítico
1253,3932,Aceptable
280,3150,Aceptable
1359,1357,Crítico
2091,4330,Alerta
1791,2788,Crítico
2113,1000,Crítico
2470,1579,Crítico
8,2546,Aceptable
662,4351,Aceptable
541,1102,Alerta
873,4783,Aceptable
1522,4877,Aceptable
2011,2925,Crítico
2453,2356,Crítico
731,3106,Aceptable
1992,2782,Crítico
753,1510,Alerta
17,4706,Aceptable
730,4550,Aceptable
918,4414,Aceptable
2189,4391,Alerta
1142,2599,Alerta
1233,1010,Crítico
268,4096,Aceptable
58,2413,Aceptable
289,1189,Aceptable
805,1115,Crítico
1370,1746,Crítico
206,2243,Aceptable
1309,4376,Aceptable
900,3803,Aceptable
1905,4299,Alerta
889,3125,Aceptable
797,2881,Aceptable
1530,1264,Crítico
1197,2673,Alerta
2419,2914,Crítico
1261,2471,Crítico
1363,3556,Alerta
147,4890,Aceptable
284,4706,Aceptable
1392,1272,Crítico
1965,2970,Crítico
472,1680,Aceptable
1246,2271,Crítico
424,4417,Aceptable
1137,4052,Aceptable
1662,2282,Crítico
1451,4366,Aceptable
2280,1579,Crítico
806,2435,Aceptable
612,2576,Aceptable
326,4879,Aceptable
967,1435,Crítico
351,4079,Aceptable
84,4159,Aceptable
906,2623,Aceptable
2131,4655,Alerta
1270,3402,Alerta
786,4862,Aceptable
1161,2963,Alerta
547,2424,Aceptable
492,3764,Aceptable
1996,3076,Crítico
2450,3002,Crítico
1559,1461,Crítico
2041,2600,Crítico
197,2785,Aceptable
2362,3296,Crítico
51,2499,Aceptable
51,2005,Aceptable
593,4979,Aceptable
1802,3606,Alerta
1474,1474,Crítico
465,1816,Aceptable
1207,4058,Aceptable
2254,1876,Crítico
938,1809,Crítico
646,2200,Aceptable
1156,3852,Aceptable
1527,1129,Crítico
362,4749,Aceptable
2483,2664,Crítico
2078,3001,Crítico
653,2618,Aceptable
649,3576,Aceptable
1998,1833,Crítico
1506,2911,Crítico
293,1751,Aceptable
1752,1001,Crítico
1911,1521,Crítico
2038,4498,Alerta
267,2019,Aceptable
167,1240,Aceptable
1315,1126,Crítico
2236,4212,Crítico
1682,1383,Crítico
1822,1256,Crítico
705,3505,Aceptable
2219,3044,Crítico
1412,1736,Crítico
2155,1147,Crítico
1913,1648,Crítico
2226,3990,Crítico
2249,1833,Crítico
572,4085,Aceptable
136,2438,Aceptable
92,4069,Aceptable
1858,2748,Crítico
366,2880,Aceptable
1233,1137,Crítico
1518,4036,Alerta
276,1986,Aceptable
2478,4009,Crítico
1492,4935,Aceptable
115,2148,Aceptable
479,3309,Aceptable
516,1613,Aceptable
1345,4243,Aceptable
1322,1570,Crítico
484,2719,Aceptable
2457,3160,Crítico
478,1985,Aceptable
2037,1564,Crítico
1974,3412,Crítico
2166,1116,Crítico
1240,3116,Alerta
1430,3950,Alerta
1501,4821,Aceptable
2077,3969,Crítico
1222,2745,Alerta
643,2125,Aceptable
466,2857,Aceptable
242,2943,Aceptable
2001,1631,Crítico
1489,2237,Crítico
546,2921,Aceptable
33,2779,Aceptable
950,4090,Aceptable
2038,4186,Alerta
626,2236,Aceptable
692,2689,Aceptable
1722,2243,Crítico
376,3544,Aceptable
1218,3196,Alerta
269,1209,Aceptable
74,4409,Aceptable
534,3175,Aceptable
1417,3427,Alerta
924,1783,Crítico
2200,4512,Alerta
1755,1113,Crítico
2069,2796,Crítico
1699,3132,Crítico
2113,1177,Crítico
650,2413,Aceptable
575,3312,Aceptable
204,1984,Aceptable
1893,3346,Crítico
945,4973,Aceptable
946,2342,Alerta
884,4197,Aceptable
1282,2944,Alerta
1467,2893,Crítico
452,1828,Aceptable
2091,3677,Crítico
235,3830,Aceptable
1503,1296,Crítico
817,2478,Aceptable
912,2704,Aceptable
602,4818,Aceptable
1016,3248,Aceptable
385,4322,Aceptable
936,2468,Alerta
1982,4443,Alerta
1552,2899,Crítico
20,1701,Aceptable
1692,4959,Aceptable
1332,3309,Alerta
1892,2016,Crítico
773,2413,Aceptable
340,3836,Aceptable
52,1021,Aceptable
569,4382,Aceptable
2400,3281,Crítico
1813,4507,Alerta
1310,3567,Alerta
1566,4638,Aceptable
2062,3066,Crítico
501,3474,Aceptable
1179,4287,Aceptable
453,2620,Aceptable
1823,4205,Alerta
1085,3975,Aceptable
2164,3096,Crítico
1720,2481,Crítico
1172,4265,Aceptable
1403,1283,Crítico
2434,4781,Crítico
617,2739,Aceptable
825,1424,Crítico
458,4873,Aceptable
2333,1011,Crítico
169,2638,Aceptable
1857,3217,Crítico
1938,2753,Crítico
1279,4043,Aceptable
849,3751,Aceptable
170,1649,Aceptable
1282,4888,Aceptable
925,1252,Crítico
1087,2634,Alerta
1713,2426,Crítico
2356,1309,Crítico
766,1828,Alerta
426,4367,Aceptable
1340,2782,Alerta
2239,2791,Crítico
2152,1707,Crítico
441,3360,Aceptable
837,3525,Aceptable
442,1159,Alerta
8,3046,Aceptable
1311,1885,Crítico
2377,4351,Crítico
1600,4074,Alerta
1431,4375,Aceptable
2379,4204,Crítico
1798,4602,Alerta
1157,4753,Aceptable
810,2491,Aceptable
1533,4525,Aceptable
1795,3875,Alerta
1962,2620,Crítico
1604,1461,Crítico
419,4936,Aceptable
1969,3176,Crítico
1381,3326,Alerta
237,4672,Aceptable
2113,3093,Crítico
1377,1918,Crítico
940,1572,Crítico
1540,1819,Crítico
1105,3076,Alerta
1923,1100,Crítico
588,1650,Alerta
1761,4281,Alerta
967,3389,Aceptable
730,1131,Crítico
26,4469,Aceptable
851,4579,Aceptable
2019,1362,Crítico
482,4579,Aceptable
120,2434,Aceptable
45,3870,Aceptable
502,4054,Aceptable
1004,1929,Crítico
1777,2238,Crítico
357,3703,Aceptable
891,1620,Crítico
1777,3690,Alerta
1855,1979,Crítico
1883,4415,Alerta
1306,2644,Alerta
1070,1117,Crítico
2047,3553,Crítico
905,3342,Aceptable
62,1962,Aceptable
1047,4316,Aceptable
130,3118,Aceptable
2339,3396,Crítico
580,4967,Aceptable
1498,3568,Alerta
1121,1685,Crítico
692,4467,Aceptable
1954,1818,Crítico
18,1406,Aceptable
45,3221,Aceptable
29,2694,Aceptable
1597,2375,Crítico
1099,3925,Aceptable
2037,2840,Crítico
1604,3344,Alerta
387,1464,Aceptable
2445,1096,Crítico
1534,4580,Aceptable
426,1016,Alerta
2280,3929,Crítico
1509,3585,Alerta
1194,4801,Aceptable
812,2963,Aceptable
1026,2688,Alerta
218,2842,Aceptable
1737,4354,Alerta
1502,3814,Alerta
678,3296,Aceptable
2255,3936,Crítico
787,3881,Aceptable
132,1903,Aceptable
885,4465,Aceptable
243,2659,Aceptable
154,4683,Aceptable
1589,2157,Crítico
755,3958,Aceptable
1765,1853,Crítico
101,2432,Aceptable
180,3674,Aceptable
2455,2625,Crítico
1951,1481,Crítico
2040,1034,Crítico
1339,4349,Aceptable
1272,4992,Aceptable
2240,3750,Crítico
1456,2921,Alerta
1335,3011,Alerta
656,4599,Aceptable
412,2280,Aceptable
2257,1825,Crítico
1614,2558,Crítico
2253,2796,Crítico
726,4372,Aceptable
687,1301,Crítico
1362,4253,Aceptable
458,4430,Aceptable
36,2729,Aceptable
1536,3757,Alerta
1498,1531,Crítico
1619,3006,Crítico
2440,4836,Crítico
566,3415,Aceptable
529,2351,Aceptable
36,2691,Aceptable
1810,4801,Alerta
254,3955,Aceptable
2325,3203,Crítico
1460,3160,Alerta
809,1037,Crítico
2314,2430,Crítico
342,1322,Aceptable
310,2380,Aceptable
1483,4916,Aceptable
757,4878,Aceptable
1405,3809,Alerta
797,4423,Aceptable
776,4597,Aceptable
2349,1798,Crítico
1862,2929,Crítico
2164,2263,Crítico
2308,4720,Alerta
1151,4271,Aceptable
1912,2523,Crítico
248,2798,Aceptable
1473,1288,Crítico
1501,4379,Aceptable
335,2835,Aceptable
1006,1593,Crítico
1304,4484,Aceptable
2160,1436,Crítico
2495,3127,Crítico
913,4394,Aceptable
13,2773,Aceptable
295,2269,Aceptable
621,1077,Crítico
751,1856,Alerta
1799,1176,Crítico
33,3038,Aceptable
1239,3354,Alerta
1013,4956,Aceptable
1402,2255,Crítico
1483,4999,Aceptable
2450,1990,Crítico
921,3763,Aceptable
1622,3483,Alerta
2301,4086,Crítico
1881,4286,Alerta
2433,4990,Alerta
688,4790,Aceptable
2262,1308,Crítico
799,1414,Crítico
2191,1230,Crítico
121,2508,Aceptable
751,4327,Aceptable
1984,1323,Crítico
1539,3682,Alerta
1871,4664,Alerta
1959,3088,Crítico
503,1792,Aceptable
2057,1838,Crítico
1411,4228,Aceptable
540,1563,Aceptable
2054,3394,Crítico
529,4475,Aceptable
1079,2714,Alerta
2316,1705,Crítico
1827,3479,Crítico
896,3562,Aceptable
1923,4820,Alerta
511,3868,Aceptable
1585,4143,Alerta
36,1891,Aceptable
1763,1588,Crítico
1227,4731,Aceptable
2336,1284,Crítico
444,2459,Aceptable
506,1859,Aceptable
1530,4610,Aceptable
1748,3007,Crítico
2221,4662,Alerta
2302,2966,Crítico
2179,4614,Alerta
1203,4570,Aceptable
222,2236,Aceptable
849,1238,Crítico
1370,4041,Aceptable
2485,1310,Crítico
179,1485,Aceptable
1821,4906,Alerta
120,1314,Aceptable
642,3907,Aceptable
325,4816,Aceptable
2089,1446,Crítico
1530,4533,Aceptable
1112,1878,Crítico
2118,1664,Crítico
969,2441,Alerta
1373,2626,Crítico
2218,2791,Crítico
785,4509,Aceptable
506,3142,Aceptable
794,3560,Aceptable
2369,3740,Crítico
1468,3196,Alerta
1042,1090,Crítico
895,1735,Crítico
1909,1244,Crítico
967,3070,Aceptable
1281,2051,Crítico
2184,1685,Crítico
1450,1222,Crítico
244,2698,Aceptable
1150,3659,Aceptable
469,4161,Aceptable
472,1788,Aceptable
2425,4552,Crítico
1783,4788,Alerta
1155,3711,Aceptable
982,1259,Crítico
1536,3795,Alerta
2229,3987,Crítico
2208,1736,Crítico
2288,3700,Crítico
1383,3578,Alerta
1632,4253,Alerta
572,4795,Aceptable
633,3337,Aceptable
839,2234,Alerta
639,2802,Aceptable
1825,4731,Alerta
700,2110,Aceptable
2346,1318,Crítico
2063,3271,Crítico
1065,4594,Aceptable
1726,2604,Crítico
2272,4961,Alerta
506,1495,Aceptable
1082,2352,Alerta
50,2750,Aceptable
2352,3264,Crítico
1750,2504,Crítico
910,3853,Aceptable
2394,2141,Crítico
504,2451,Aceptable
399,3191,Aceptable
263,2408,Aceptable
1116,3384,Aceptable
896,1605,Crítico
1381,2985,Alerta
1942,1150,Crítico
2266,3211,Crítico
1925,2498,Crítico
1867,1398,Crítico
1084,3752,Aceptable
1531,1897,Crítico
741,4245,Aceptable
1543,4794,Aceptable
364,1421,Aceptable
681,2801,Aceptable
229,1659,Aceptable
912,4184,Aceptable
1059,4786,Aceptable
941,3494,Aceptable
1040,4144,Aceptable
333,4385,Aceptable
1181,3307,Alerta
444,3889,Aceptable
1180,4533,Aceptable
421,3414,Aceptable
35,1388,Aceptable
815,4079,Aceptable
734,4822,Aceptable
2354,2031,Crítico
160,1930,Aceptable
368,1890,Aceptable
1078,4416,Aceptable
361,3183,Aceptable
817,4049,Aceptable
2432,4714,Crítico
1025,2845,Alerta
1644,2174,Crítico
1220,3432,Alerta
317,2990,Aceptable
2446,2851,Crítico
1144,4633,Aceptable
803,4360,Aceptable
1205,1440,Crítico
648,1969,Aceptable
177,2668,Aceptable
1174,4904,Aceptable
2154,4730,Alerta
588,4740,Aceptable
2138,3750,Crítico
144,2158,Aceptable
2198,3572,Crítico
2379,1834,Crítico
2355,4922,Alerta
1664,2648,Crítico
894,2018,Alerta
985,1814,Crítico
2472,1265,Crítico
2063,2344,Crítico
2165,4192,Crítico
1928,4500,Alerta
1177,3343,Alerta
1277,2892,Alerta
1368,3546,Alerta
2111,3415,Crítico
1487,3862,Alerta
749,4361,Aceptable
2081,2198,Crítico
1787,3968,Alerta
1294,4413,Aceptable
280,2961,Aceptable
1936,4565,Alerta
501,3644,Aceptable
336,3277,Aceptable
2030,2843,Crítico
1558,1467,Crítico
1278,4400,Aceptable
1089,1380,Crítico
235,1934,Aceptable
1157,1091,Crítico
365,3390,Aceptable
319,1286,Aceptable
646,1586,Alerta
504,4236,Aceptable
1120,3274,Aceptable
788,1394,Crítico
724,1794,Alerta
991,3894,Aceptable
1152,2265,Crítico
903,1583,Crítico
2341,2313,Crítico
394,2272,Aceptable
295,1271,Aceptable
2213,4562,Alerta
271,2454,Aceptable
2298,1086,Crítico
501,2585,Aceptable
175,2632,Aceptable
781,4164,Aceptable
769,3553,Aceptable
1786,4333,Alerta
140,3567,Aceptable
897,4357,Aceptable
1494,1212,Crítico
1088,2413,Alerta
2293,1263,Crítico
1011,2524,Alerta
1512,4623,Aceptable
1314,4365,Aceptable
1396,2500,Crítico
1924,1973,Crítico
1925,3270,Crítico
515,1190,Alerta
639,3653,Aceptable
740,2371,Aceptable
485,2718,Aceptable
2477,3640,Crítico
825,2593,Aceptable
110,1473,Aceptable
2004,3968,Crítico
836,3773,Aceptable
1138,2611,Alerta
2133,2709,Crítico
1468,3191,Alerta
620,2387,Aceptable
1437,4663,Aceptable
2308,4468,Crítico
610,4332,Aceptable
229,2467,Aceptable
1929,3146,Crítico
1890,3295,Crítico
706,2127,Aceptable
57,4799,Aceptable
1652,3576,Alerta
1085,4330,Aceptable
1460,2891,Crítico
1246,1488,Crítico
2474,3141,Crítico
646,2557,Aceptable
221,3971,Aceptable
611,2909,Aceptable
762,4555,Aceptable
2412,1180,Crítico
1068,2707,Alerta
2015,1122,Crítico
104,3251,Aceptable
380,1017,Alerta
2171,3839,Crítico
2339,2101,Crítico
1081,3864,Aceptable
2168,2919,Crítico
521,1165,Alerta
374,4155,Aceptable
1713,2912,Crítico
895,1715,Crítico
1833,1143,Crítico
1049,1228,Crítico
189,3311,Aceptable
2367,3995,Crítico
2352,3852,Crítico
981,4924,Aceptable
741,3771,Aceptable
31,1030,Aceptable
2084,3671,Crítico
1545,2830,Crítico
384,1933,Aceptable
2364,1404,Crítico
637,1432,Alerta
1245,3308,Alerta
1618,4690,Aceptable
823,3853,Aceptable
1240,2139,Crítico
2392,4786,Alerta
1002,2846,Alerta
2212,3653,Crítico
2395,2797,Crítico
1583,4007,Alerta
2284,2998,Crítico
835,4658,Aceptable
871,1361,Crítico
495,1731,Aceptable
2359,1638,Crítico
748,1626,Alerta
72,2989,Aceptable
2423,1454,Crítico
1253,2977,Alerta
1931,4782,Alerta
1788,4073,Alerta
522,1075,Alerta
2477,2396,Crítico
3,2769,Aceptable
1160,1850,Crítico
1731,2150,Crítico
2263,4681,Alerta
976,3301,Aceptable
1599,3306,Alerta
451,3619,Aceptable
1065,2995,Alerta
301,3274,Aceptable
2481,2029,Crítico
875,4703,Aceptable
2019,2491,Crítico
1598,3117,Crítico
1793,4553,Alerta
1001,2815,Alerta
2027,3520,Crítico
575,3774,Aceptable
1479,4457,Aceptable
719,4459,Aceptable
1746,3348,Crítico
1021,4832,Aceptable
2359,1183,Crítico
180,2788,Aceptable
219,3126,Aceptable
1946,3858,Crítico
1864,4421,Alerta
1941,3045,Crítico
496,1410,Alerta
99,3385,Aceptable
1776,1759,Crítico
383,1962,Aceptable
667,2022,Aceptable
2380,1847,Crítico
2015,2902,Crítico
319,3065,Aceptable
90,3458,Aceptable
2130,3181,Crítico
1395,2849,Alerta
2492,4283,Crítico
1621,1740,Crítico
793,4890,Aceptable
368,2430,Aceptable
2367,4321,Crítico
1768,4298,Alerta
2050,2283,Crítico
1809,1219,Crítico
2418,3420,Crítico
1294,2598,Alerta
1764,3935,Alerta
1810,4228,Alerta
542,1235,Alerta
188,3343,Aceptable
293,3450,Aceptable
1848,1804,Crítico
939,2829,Aceptable
940,2502,Alerta
1557,4133,Alerta
172,4163,Aceptable
1191,1987,Crítico
797,1082,Crítico
2348,2618,Crítico
23,2950,Aceptable
2410,4800,Crítico
646,3820,Aceptable
2229,2665,Crítico
2359,1320,Crítico
1370,4028,Aceptable
152,1355,Aceptable
1329,1597,Crítico
558,1448,Alerta
2197,3804,Crítico
2387,3326,Crítico
91,3714,Aceptable
1193,1788,Crítico
339,1925,Aceptable
999,2938,Aceptable
891,2980,Aceptable
581,3626,Aceptable
1158,1542,Crítico
2002,3585,Crítico
604,3282,Aceptable
915,2724,Aceptable
2389,3932,Crítico
1665,3651,Alerta
2221,3352,Crítico
1001,4806,Aceptable
2147,1856,Crítico
769,4372,Aceptable
381,4480,Aceptable
1742,1734,Crítico
455,4326,Aceptable
115,4115,Aceptable
514,3193,Aceptable
1703,1001,Crítico
1651,2660,Crítico
1691,4787,Alerta
1942,3632,Crítico
2048,4182,Alerta
1155,4610,Aceptable
352,1209,Aceptable
93,2249,Aceptable
1635,1953,Crítico
804,3825,Aceptable
1671,2145,Crítico
2341,1491,Crítico
70,4623,Aceptable
1228,4513,Aceptable
1395,2566,Crítico
216,1570,Aceptable
1465,4600,Aceptable
1328,1307,Crítico
2370,1369,Crítico
1821,3714,Alerta
1962,4734,Alerta
1679,3422,Alerta
1388,3219,Alerta
1571,2962,Crítico
1579,4874,Aceptable
2225,3938,Crítico
512,3203,Aceptable
5,2147,Aceptable
2241,1925,Crítico
2002,3773,Crítico
2020,4362,Alerta
2364,3981,Crítico
837,4017,Aceptable
2479,3526,Crítico
2303,1986,Crítico
1975,3361,Crítico
2273,1009,Crítico
2393,4521,Crítico
1932,1958,Crítico
971,4800,Aceptable
966,4142,Aceptable
37,1053,Aceptable
720,1437,Crítico
1115,2927,Alerta
1273,2254,Crítico
1174,3224,Alerta
1237,2701,Alerta
1485,2929,Crítico
2173,1469,Crítico
1855,3463,Crítico
1535,4104,Alerta
1877,3281,Crítico
1257,1739,Crítico
2421,1949,Crítico
2252,1697,Crítico
2391,1156,Crítico
1051,4035,Aceptable
459,4570,Aceptable
1082,4817,Aceptable
1265,2166,Crítico
2420,4213,Crítico
108,3084,Aceptable
1492,1424,Crítico
1841,2507,Crítico
1789,3731,Alerta
1581,3644,Alerta
2446,2316,Crítico
253,2083,Aceptable
1985,4177,Alerta
1213,1069,Crítico
1823,3433,Crítico
315,3814,Aceptable
1830,4184,Alerta
1524,1681,Crítico
1040,1739,Crítico
456,1246,Alerta
2089,3341,Crítico
291,3132,Aceptable
760,3082,Aceptable
248,2070,Aceptable
1953,3344,Crítico
2490,2681,Crítico
565,2327,Aceptable
557,1652,Aceptable
781,1184,Crítico
1994,3441,Crítico
756,2050,Alerta
430,1558,Aceptable
2212,4012,Crítico
2327,3591,Crítico
787,2470,Aceptable
113,3837,Aceptable
2473,4983,Alerta
1056,4030,Aceptable
635,3397,Aceptable
2024,3401,Crítico
823,2091,Alerta
2104,2884,Crítico
936,4751,Aceptable
2286,1689,Crítico
768,1507,Crítico
123,3858,Aceptable
877,1407,Crítico
1870,2470,Crítico
417,1904,Aceptable
1413,2294,Crítico
1443,1995,Crítico
219,2621,Aceptable
1672,4110,Alerta
2327,2926,Crítico
198,4858,Aceptable
1809,4466,Alerta
351,1436,Aceptable
1290,2653,Alerta
357,3819,Aceptable
1437,3575,Alerta
1370,1274,Crítico
595,4823,Aceptable
800,4179,Aceptable
1956,2707,Crítico
2113,4477,Alerta
712,1144,Crítico
1931,2584,Crítico
249,2901,Aceptable
383,1467,Aceptable
1254,4939,Aceptable
